trip_id,user_id,scooter_id,city,start_time,end_time,distance_km,fare_mxn,payment_method
TRIP01763,USR0448,SC0091,CDMX,2024-10-18T09:44:47,2024-10-18T10:42:47,10.93,167.28,qr_code
TRIP03541,USR0246,SC0160,CDMX,2024-03-29T08:14:50,2024-03-29T08:47:50,11.7,$157.69,debit_card
TRIP01168,USR0331,SC0053,CDMX,2024-05-03T07:47:11,2024-05-03T08:45:11,13.71,187.97,qr_code
TRIP01726,USR0211,SC0190,CDMX,2024-12-27T00:28:24,2024-12-27T00:50:24,12.86,133.2,qr_code
TRIP00157,USR0470,SC0027,CDMX,2024-03-15T21:25:37,2024-03-15T21:42:37,14.65,203.86,wallet
TRIP00832,USR0372,SC0092,Monterrey,2024-08-07T21:16:05,2024-08-07T22:20:05,4.73,81.21,cash
TRIP04319,USR0409,SC0057,CDMX,2025-05-19T07:29:27,2025-05-19T08:43:27,10.06,117.8,wallet
TRIP01198,USR0061,SC0005,MTY,2024-09-11T18:34:09,2024-09-11T19:01:09,10.37,136.59,credit_card
TRIP00964,USR0225,SC0010,Ciudad de Mexico,2025-05-27T17:45:56,2025-05-27T18:17:56,4.69,76.04,debit_card
TRIP03520,USR0172,SC0120,CDMX,2024-04-29T11:16:26,2024-04-29T12:15:26,5.68,$75.16,debit_card
TRIP00064,USR0079,SC0199,Guadalajara,2024-02-14T17:15:28,2024-02-14T18:38:28,7.01,91.93,wallet
TRIP00418,USR0331,SC0094,cdmx,2024-07-02T11:44:30,2024-07-02T12:52:30,9.75,146.71,debit_card
TRIP01501,USR0455,SC0062,Monterrey,2024-03-09T14:39:08,2024-03-09T16:08:08,13.09,140.6,cash
TRIP03654,USR0033,SC0145,cdmx,2024-09-18T10:18:22,2024-09-18T10:59:22,6.15,71.53,cash
TRIP03134,USR0429,SC0153,cdmx,2024-03-08T19:09:18,2024-03-08T19:18:18,10.97,168.64,cash
TRIP04670,USR0335,SC0031,GDL,2025-05-20T14:54:05,2025-05-20T15:42:05,6.47,106.35,cash
TRIP04794,USR0238,SC0099,Guadalajara,2024-08-12T00:39:42,2024-08-12T01:59:42,10.9,108.91,cash
TRIP03069,USR0397,SC0025,Guadalajara,2025-02-08T18:50:04,2025-02-08T20:02:04,11.09,171.16,wallet
TRIP02880,USR0393,SC0119,MTY,2025-06-25T12:04:54,2025-06-25T13:06:54,13.04,148.38,wallet
TRIP02568,USR0124,SC0055,Monterrey,2024-10-12T16:35:16,2024-10-12T17:32:16,13.93,192.23,cash
TRIP04254,USR0377,SC0103,MTY,2024-08-28T12:23:42,2024-08-28T13:28:42,5.57,$94.51,debit_card
TRIP00248,USR0213,SC0195,Ciudad de Mexico,2024-03-13T06:13:33,2024-03-13T06:30:33,6.09,71.81,debit_card
TRIP04489,USR0470,SC0192,Ciudad de Mexico,2025-05-27T08:08:35,2025-05-27T09:36:35,2.48,42.38,wallet
TRIP00111,USR0208,SC0049,Monterrey,2024-08-19T19:05:41,2024-08-19T20:33:41,6.0,$77.06,debit_card
TRIP01532,USR0235,SC0165,GDL,2025-05-04T11:25:13,2025-05-04T11:31:13,4.59,$70.21,credit_card
TRIP02363,USR0417,SC0157,Ciudad de Mexico,2025-03-21T11:03:34,2025-03-21T11:22:34,8.0,72.65,debit_card
TRIP01682,USR0234,SC0122,Monterrey,2025-04-24T17:33:55,2025-04-24T18:05:55,5.9,63.45,qr_code
TRIP01588,USR0367,SC0063,Monterrey,2024-10-16T20:26:37,2024-10-16T21:46:37,8.54,114.75,credit_card
TRIP00393,USR0063,SC0014,Ciudad de Mexico,2024-02-15T15:36:28,2024-02-15T16:24:28,10.94,150.33,wallet
TRIP02132,USR0241,SC0084,Guadalajara,2024-09-06T11:28:28,2024-09-06T12:27:28,9.41,152.22,qr_code
TRIP00281,USR0483,SC0074,cdmx,2024-09-07T09:57:21,2024-09-07T11:11:21,7.33,$99.89,wallet
TRIP03808,USR0050,SC0102,MTY,2024-07-05T15:08:59,2024-07-05T15:32:59,10.31,147.57,cash
TRIP03370,USR0450,SC0094,CDMX,2025-02-04T17:15:47,2025-02-04T18:42:47,3.97,$58.13,qr_code
TRIP00079,USR0266,SC0046,CDMX,2024-06-14T17:22:33,2024-06-14T18:03:33,9.71,122.0,qr_code
TRIP03068,USR0426,SC0048,cdmx,2024-09-02T18:12:55,2024-09-02T18:55:55,12.44,116.02,debit_card
TRIP03964,USR0028,SC0074,Ciudad de Mexico,2024-10-04T11:26:53,2024-10-04T12:09:53,1.47,28.81,debit_card
TRIP01072,USR0238,SC0001,Monterrey,2024-11-22T17:01:47,2024-11-22T17:21:47,8.98,91.87,qr_code
TRIP00337,USR0314,SC0149,Ciudad de Mexico,2024-03-10T15:00:33,2024-03-10T15:32:33,2.99,44.77,debit_card
TRIP04621,USR0256,SC0043,cdmx,2024-04-12T17:57:00,2024-04-12T18:37:00,12.55,154.87,credit_card
TRIP03145,USR0187,SC0057,CDMX,2024-07-08T13:29:35,2024-07-08T13:47:35,9.82,150.62,cash
TRIP02194,USR0241,SC0117,cdmx,2025-06-27T08:54:09,2025-06-27T09:43:09,8.3,80.43,wallet
TRIP02374,USR0462,SC0041,MTY,2025-02-05T14:15:00,2025-02-05T14:45:00,2.38,44.67,credit_card
TRIP04353,USR0157,SC0147,Monterrey,2024-06-17T18:38:47,2024-06-17T19:10:47,5.56,66.2,wallet
TRIP00422,USR0178,SC0105,cdmx,2024-08-21T18:30:14,2024-08-21T19:41:14,7.3,$110.13,debit_card
TRIP01964,USR0170,SC0013,cdmx,2024-08-01T21:07:39,2024-08-01T21:54:39,3.43,61.79,credit_card
TRIP01633,USR0444,SC0043,Ciudad de Mexico,2024-08-17T12:39:03,2024-08-17T13:25:03,14.97,138.87,cash
TRIP04584,USR0308,SC0167,Ciudad de Mexico,2024-10-09T08:06:24,2024-10-09T08:14:24,11.33,149.91,cash
TRIP02368,,SC0179,Ciudad de Mexico,2024-10-11T08:59:47,2024-10-11T10:11:47,6.98,103.1,wallet
TRIP04441,USR0162,SC0185,cdmx,2025-01-10T18:21:31,2025-01-10T18:29:31,11.53,121.01,qr_code
TRIP03179,,SC0081,Monterrey,2025-06-30T00:06:15,2025-06-30T01:12:15,11.28,127.62,cash
TRIP01654,USR0138,SC0016,Monterrey,2025-01-13T14:45:19,2025-01-13T15:17:19,1.55,25.02,credit_card
TRIP00816,USR0212,SC0186,CDMX,2024-03-15T23:35:28,2024-03-15T23:57:28,5.88,53.72,credit_card
TRIP04332,USR0253,SC0021,GDL,2024-12-06T13:50:37,2024-12-06T15:08:37,10.52,$151.88,qr_code
TRIP03283,USR0345,SC0195,cdmx,2025-03-25T15:16:09,2025-03-25T15:30:09,13.41,158.75,debit_card
TRIP03218,USR0392,SC0198,cdmx,2024-04-14T19:32:45,2024-04-14T19:37:45,5.99,73.39,credit_card
TRIP04099,USR0129,SC0219,Guadalajara,2025-05-17T15:25:17,2025-05-17T16:40:17,5.31,53.14,qr_code
TRIP04063,USR0262,SC0157,cdmx,2024-07-16T05:40:16,2024-07-16T06:55:16,4.1,59.26,wallet
TRIP04086,USR0181,SC0161,Ciudad de Mexico,2024-10-18T08:53:28,2024-10-18T09:27:28,13.32,186.02,cash
TRIP00845,USR0268,SC0113,MTY,2024-09-11T15:18:01,2024-09-11T16:27:01,11.99,187.13,credit_card
TRIP02353,USR0236,SC0019,Guadalajara,2024-07-11T17:21:40,2024-07-11T17:34:40,8.75,117.06,cash
TRIP03754,USR0457,SC0140,Ciudad de Mexico,2024-08-25T11:44:17,2024-08-25T12:03:17,13.6,170.15,qr_code
TRIP00223,USR0346,SC0049,Monterrey,2025-02-13T11:37:12,2025-02-13T11:14:12,1.81,35.53,cash
TRIP02121,USR0332,SC0199,Guadalajara,2025-02-20T08:38:02,2025-02-20T08:48:02,3.57,$66.88,qr_code
TRIP00017,USR0488,SC0068,cdmx,2024-12-24T06:41:02,2024-12-24T06:49:02,0.8,14.15,qr_code
TRIP01835,USR0054,SC0075,MTY,2024-03-08T18:18:53,2024-03-08T18:17:53,2.1,28.64,wallet
TRIP03292,USR0152,SC0101,Ciudad de Mexico,2024-02-22T15:55:44,2024-02-22T16:23:44,13.61,207.72,qr_code
TRIP04828,USR0276,SC0007,Guadalajara,2024-04-18T11:13:09,2024-04-18T12:37:09,10.36,109.05,qr_code
TRIP04872,USR0482,SC0159,Ciudad de Mexico,2024-08-09T08:21:58,2024-08-09T09:44:58,3.09,38.48,wallet
TRIP04866,USR0350,SC0158,Monterrey,2024-10-17T18:46:01,2024-10-17T18:57:01,13.57,172.57,qr_code
TRIP00219,USR0393,SC0020,CDMX,2024-10-17T14:16:12,2024-10-17T14:21:12,8.88,83.47,cash
TRIP02778,USR0234,SC0052,CDMX,2025-05-23T12:54:20,2025-05-23T13:06:20,13.79,153.24,cash
TRIP01976,USR0220,SC0117,CDMX,2024-11-15T18:56:24,2024-11-15T20:15:24,7.49,112.05,wallet
TRIP02006,USR0391,SC0174,MTY,2024-04-24T12:57:15,2024-04-24T13:31:15,5.14,72.55,credit_card
TRIP02090,USR0241,SC0064,MTY,2025-01-04T16:45:49,2025-01-04T16:54:49,10.55,163.1,credit_card
TRIP03873,USR0099,SC0181,MTY,2024-08-13T20:16:57,2024-08-13T21:11:57,6.61,$72.31,debit_card
TRIP02821,USR0297,SC0022,MTY,2024-03-18T16:37:26,2024-03-18T17:13:26,5.4,55.07,qr_code
TRIP01868,USR0027,SC0061,GDL,2025-04-09T23:38:40,2025-04-09T23:46:40,10.88,92.94,credit_card
TRIP00109,USR0430,SC0025,Guadalajara,2024-08-24T07:13:32,2024-08-24T08:16:32,10.17,137.5,credit_card
TRIP02556,USR0377,SC0022,MTY,2025-06-20T06:10:47,2025-06-20T07:17:47,4.79,62.58,qr_code
TRIP01827,USR0467,SC0017,CDMX,2024-09-20T18:17:47,2024-09-20T18:43:47,5.33,63.66,credit_card
TRIP01003,USR0184,SC0012,MTY,2024-05-20T08:10:42,2024-05-20T08:16:42,7.69,83.76,credit_card
TRIP01636,USR0449,SC0074,cdmx,2024-11-16T19:57:23,2024-11-16T20:20:23,7.07,102.6,debit_card
TRIP04026,USR0313,SC0148,Monterrey,2024-02-13T14:23:56,2024-02-13T15:53:56,5.19,$85.07,qr_code
TRIP03963,USR0486,SC0204,Ciudad de Mexico,2024-06-17T17:14:50,2024-06-17T17:58:50,4.86,59.94,credit_card
TRIP03628,USR0359,SC0102,Monterrey,2024-04-13T13:37:13,2024-04-13T13:52:13,13.98,128.12,cash
TRIP03680,USR0349,SC0022,Monterrey,2025-02-01T07:17:10,2025-02-01T08:22:10,5.41,86.93,cash
TRIP04957,USR0288,SC0022,MTY,2025-01-15T07:52:54,2025-01-15T08:01:54,11.72,180.86,debit_card
TRIP01232,USR0167,SC0047,cdmx,2024-09-23T14:39:30,2024-09-23T14:13:30,3.42,58.71,credit_card
TRIP01756,USR0020,SC0177,Ciudad de Mexico,2024-05-09T06:33:55,2024-05-09T06:53:55,3.94,76.85,qr_code
TRIP01283,USR0018,SC0016,MTY,2024-07-18T09:17:13,2024-07-18T10:22:13,7.49,121.22,credit_card
TRIP03380,USR0105,SC0138,Monterrey,2025-01-13T15:23:34,2025-01-13T16:35:34,10.06,$149.77,wallet
TRIP04915,USR0264,SC0053,Ciudad de Mexico,2025-01-31T15:26:22,2025-01-31T16:53:22,11.54,183.22,debit_card
TRIP04592,USR0049,SC0062,Monterrey,2024-01-23T16:24:49,2024-01-23T17:37:49,14.21,130.72,qr_code
TRIP04507,USR0198,SC0069,Ciudad de Mexico,2025-06-03T18:07:32,2025-06-03T18:29:32,12.69,156.85,cash
TRIP00547,,SC0074,cdmx,2024-05-06T09:27:22,2024-05-06T10:56:22,2.5,52.16,qr_code
TRIP04181,USR0498,SC0186,CDMX,2024-11-29T09:24:37,2024-11-29T10:18:37,14.28,178.97,debit_card
TRIP01271,USR0187,SC0095,CDMX,2024-04-29T07:46:38,2024-04-29T08:23:38,10.35,115.19,wallet
TRIP04936,USR0327,SC0055,MTY,2025-05-03T14:14:01,2025-05-03T14:25:01,2.98,41.35,debit_card
TRIP01498,USR0022,SC0121,Monterrey,2024-05-13T08:04:58,2024-05-13T09:10:58,9.51,133.71,wallet
TRIP01582,USR0325,SC0064,Monterrey,2024-08-13T17:47:34,2024-08-13T18:58:34,2.61,42.2,qr_code
TRIP04258,USR0091,SC0049,MTY,2024-07-21T12:43:01,2024-07-21T13:21:01,10.72,126.58,wallet
TRIP01559,USR0060,SC0112,cdmx,2024-07-12T16:37:04,2024-07-12T17:34:04,0.72,15.37,credit_card
TRIP04124,USR0018,SC0120,Ciudad de Mexico,2025-05-28T16:50:12,2025-05-28T18:14:12,13.36,136.59,credit_card
TRIP02083,USR0225,SC0068,Ciudad de Mexico,2024-01-02T13:40:57,2024-01-02T15:05:57,14.36,175.49,qr_code
TRIP04094,USR0389,SC0009,CDMX,2024-04-12T16:25:55,2024-04-12T16:41:55,9.19,146.91,debit_card
TRIP04890,USR0075,SC0093,MTY,2024-08-26T15:37:28,2024-08-26T17:02:28,5.81,72.27,qr_code
TRIP00138,USR0311,SC0129,GDL,2024-10-29T18:50:15,2024-10-29T19:58:15,9.75,$101.18,cash
TRIP04458,USR0192,SC0056,MTY,2024-10-25T08:17:11,2024-10-25T09:26:11,5.59,73.3,credit_card
TRIP00224,USR0494,SC0105,cdmx,2024-01-05T11:06:35,2024-01-05T11:20:35,2.2,34.37,qr_code
TRIP01193,USR0027,SC0132,cdmx,2024-03-16T22:03:14,2024-03-16T23:01:14,10.12,156.59,qr_code
TRIP02142,USR0324,SC0167,CDMX,2024-10-18T14:20:57,2024-10-18T15:48:57,8.25,104.16,wallet
TRIP02615,USR0334,SC0064,Monterrey,2024-02-25T18:47:57,2024-02-25T20:12:57,4.0,53.5,credit_card
TRIP04408,USR0428,SC0146,cdmx,2024-11-05T11:15:45,2024-11-05T11:47:45,10.45,159.0,wallet
TRIP02465,USR0177,SC0127,Ciudad de Mexico,2024-05-12T18:43:12,2024-05-12T18:42:12,13.17,123.35,qr_code
TRIP01899,,SC0001,MTY,2024-07-26T20:00:29,2024-07-26T21:06:29,3.92,55.72,debit_card
TRIP02166,USR0306,SC0070,Ciudad de Mexico,2025-01-25T13:41:57,2025-01-25T15:04:57,14.95,203.39,debit_card
TRIP02193,USR0121,SC0194,GDL,2024-06-07T09:47:53,2024-06-07T10:56:53,14.38,202.91,wallet
TRIP04913,USR0019,SC0093,MTY,2025-01-17T07:48:44,2025-01-17T08:58:44,11.84,126.8,debit_card
TRIP01471,USR0161,SC0191,Ciudad de Mexico,2025-02-27T18:04:44,2025-02-27T18:43:44,10.7,$167.95,credit_card
TRIP00876,USR0458,SC0113,MTY,2024-11-20T19:18:11,2024-11-20T20:27:11,13.7,219.58,cash
TRIP03589,USR0303,SC0071,CDMX,2024-06-25T07:23:36,2024-06-25T07:51:36,14.06,214.12,debit_card
TRIP03053,USR0308,SC0199,GDL,2024-08-09T18:26:48,2024-08-09T19:44:48,0.63,21.91,debit_card
TRIP04745,USR0365,SC0161,Ciudad de Mexico,2024-10-07T20:42:43,2024-10-07T21:27:43,9.11,140.59,qr_code
TRIP00200,USR0476,SC0012,Monterrey,2024-11-04T15:22:04,2024-11-04T16:07:04,8.05,116.1,wallet
TRIP01186,USR0378,SC0152,Monterrey,2024-09-10T18:47:30,2024-09-10T19:43:30,7.68,104.87,credit_card
TRIP02410,USR0261,SC0184,Ciudad de Mexico,2024-07-16T20:34:03,2024-07-16T21:23:03,3.62,61.66,wallet
TRIP02713,USR0165,SC0109,Ciudad de Mexico,2024-12-11T08:07:29,2024-12-11T08:33:29,4.15,64.54,debit_card
TRIP04090,USR0257,SC0023,Ciudad de Mexico,2024-01-03T07:04:56,2024-01-03T07:21:56,2.53,43.08,qr_code
TRIP03324,USR0207,SC0024,CDMX,2025-04-14T13:07:42,2025-04-14T13:22:42,12.79,151.8,qr_code
TRIP02540,USR0120,SC0189,cdmx,2024-05-14T18:26:45,2024-05-14T19:43:45,10.69,$138.22,debit_card
TRIP03666,USR0226,SC0058,MTY,2024-12-12T15:07:32,2024-12-12T16:20:32,10.97,146.69,qr_code
TRIP02574,USR0460,SC0084,GDL,2025-03-22T13:35:13,2025-03-22T14:10:13,7.95,121.44,debit_card
TRIP04851,USR0057,SC0224,cdmx,2024-04-21T14:07:02,2024-04-21T14:41:02,2.66,37.74,credit_card
TRIP00777,USR0452,SC0035,Ciudad de Mexico,2024-04-13T06:29:58,2024-04-13T07:23:58,1.63,33.71,credit_card
TRIP02427,USR0111,SC0174,MTY,2024-04-09T07:38:01,2024-04-09T08:27:01,7.58,87.15,wallet
TRIP02976,USR0498,SC0066,Monterrey,2024-09-07T15:39:45,2024-09-07T16:13:45,2.7,$46.31,cash
TRIP04686,USR0472,SC0043,cdmx,2024-07-05T09:18:49,2024-07-05T10:41:49,5.6,65.4,debit_card
TRIP01375,USR0310,SC0193,Ciudad de Mexico,2025-04-07T07:07:53,2025-04-07T08:06:53,11.28,160.31,debit_card
TRIP01053,USR0177,SC0190,CDMX,2025-02-16T19:49:38,2025-02-16T20:39:38,14.54,162.09,qr_code
TRIP02474,USR0038,SC0010,cdmx,2024-10-08T08:01:51,2024-10-08T08:50:51,0.0,27.05,qr_code
TRIP00766,USR0423,SC0113,Monterrey,2024-04-03T16:17:51,2024-04-03T17:24:51,6.39,76.09,debit_card
TRIP04030,USR0007,SC0104,MTY,2024-09-17T06:04:37,2024-09-17T07:24:37,2.23,33.78,credit_card
TRIP03346,USR0476,SC0013,CDMX,2025-03-05T10:05:34,2025-03-05T10:39:34,0.82,17.02,cash
TRIP00798,USR0059,SC0064,MTY,2024-05-04T19:34:29,2024-05-04T20:44:29,4.54,55.8,wallet
TRIP00642,USR0370,SC0137,CDMX,2025-02-19T19:22:41,2025-02-19T19:46:41,8.09,105.02,qr_code
TRIP04053,USR0194,SC0011,Ciudad de Mexico,2025-04-09T19:24:03,2025-04-09T19:52:03,3.87,$72.70,wallet
TRIP02930,USR0177,SC0131,CDMX,2024-03-24T18:31:55,2024-03-24T19:50:55,8.91,$88.03,debit_card
TRIP01497,USR0180,SC0032,MTY,2024-11-27T12:48:19,2024-11-27T13:09:19,7.46,123.84,wallet
TRIP04343,USR0048,SC0021,GDL,2025-02-13T16:29:44,2025-02-13T17:37:44,6.23,106.95,cash
TRIP03973,USR0041,SC0056,Monterrey,2024-12-05T17:09:28,2024-12-05T18:19:28,2.44,43.67,cash
TRIP01934,USR0468,SC0158,Monterrey,2024-10-07T10:26:31,2024-10-07T11:22:31,1.53,28.39,credit_card
TRIP00717,,SC0034,Guadalajara,2024-09-05T11:09:36,2024-09-05T11:44:36,0.64,22.29,qr_code
TRIP00446,USR0273,SC0095,cdmx,2024-11-11T18:59:46,2024-11-11T19:15:46,12.06,174.25,wallet
TRIP00878,USR0094,SC0058,MTY,2024-11-06T14:39:24,2024-11-06T15:33:24,7.61,105.25,debit_card
TRIP02073,USR0145,SC0112,CDMX,2024-02-05T11:33:14,2024-02-05T12:52:14,8.25,109.88,credit_card
TRIP00885,USR0482,SC0088,Monterrey,2025-05-19T18:18:15,2025-05-19T18:25:15,4.18,73.79,credit_card
TRIP03531,USR0314,SC0082,cdmx,2025-05-02T08:19:03,2025-05-02T08:25:03,0.86,19.02,credit_card
TRIP04848,USR0327,SC0044,Ciudad de Mexico,2024-08-10T08:02:39,2024-08-10T08:58:39,12.54,133.23,qr_code
TRIP03812,USR0031,SC0148,Monterrey,2024-11-20T08:03:37,2024-11-20T08:59:37,0.88,15.67,qr_code
TRIP01839,USR0115,SC0113,MTY,2024-02-01T22:42:25,2024-02-01T23:26:25,9.58,140.19,cash
TRIP02887,USR0321,SC0078,CDMX,2025-06-04T07:03:08,2025-06-04T07:58:08,6.14,96.99,cash
TRIP02452,USR0499,SC0039,Guadalajara,2024-10-22T08:56:58,2024-10-22T09:48:58,5.06,67.47,cash
TRIP04399,USR0190,SC0163,cdmx,2024-09-08T08:09:52,2024-09-08T09:28:52,1.29,25.66,credit_card
TRIP00632,USR0383,SC0075,MTY,2024-11-07T09:43:29,2024-11-07T09:51:29,9.55,125.39,cash
TRIP04488,USR0125,SC0101,cdmx,2024-01-05T01:38:50,2024-01-05T03:03:50,12.09,121.11,cash
TRIP04132,USR0248,SC0171,Guadalajara,2025-02-18T11:51:54,2025-02-18T13:11:54,2.79,$42.69,debit_card
TRIP03651,USR0357,SC0245,CDMX,2025-04-04T13:04:23,2025-04-04T13:20:23,12.03,184.11,cash
TRIP01248,USR0023,SC0110,Guadalajara,2025-04-16T12:33:50,2025-04-16T13:06:50,5.64,79.74,credit_card
TRIP04729,USR0190,SC0117,Ciudad de Mexico,2024-06-06T07:20:41,2024-06-06T08:43:41,5.39,73.73,qr_code
TRIP02849,USR0128,SC0036,MTY,2024-11-25T16:35:26,2024-11-25T16:53:26,10.15,103.81,credit_card
TRIP04850,USR0499,SC0018,Monterrey,2024-04-09T06:56:11,2024-04-09T07:17:11,1.91,36.02,cash
TRIP01844,USR0188,SC0141,CDMX,2024-10-13T19:44:19,2024-10-13T20:59:19,8.07,88.19,debit_card
TRIP01997,USR0326,SC0118,Monterrey,2024-10-09T07:33:20,2024-10-09T08:51:20,3.68,51.64,debit_card
TRIP04255,USR0262,SC0169,Ciudad de Mexico,2025-04-14T16:17:58,2025-04-14T17:45:58,10.01,162.65,wallet
TRIP04421,USR0045,SC0083,MTY,2024-03-08T16:02:55,2024-03-08T17:31:55,1.69,$33.36,qr_code
TRIP01970,USR0450,SC0140,CDMX,2025-01-09T13:00:50,2025-01-09T13:13:50,7.58,113.59,cash
TRIP00894,USR0441,SC0243,Monterrey,2025-01-19T19:37:12,2025-01-19T20:28:12,6.02,98.65,credit_card
TRIP00762,USR0298,SC0022,Monterrey,2024-10-25T08:50:40,2024-10-25T09:38:40,7.71,87.2,qr_code
TRIP03392,USR0085,SC0188,Ciudad de Mexico,2024-11-06T18:34:05,2024-11-06T19:15:05,6.88,$80.62,qr_code
TRIP03861,USR0074,SC0159,cdmx,2024-04-19T19:02:15,2024-04-19T19:23:15,4.6,87.94,debit_card
TRIP01371,USR0365,SC0199,GDL,2024-05-08T17:26:28,2024-05-08T18:00:28,3.01,49.31,qr_code
TRIP01656,USR0414,SC0076,CDMX,2024-11-18T10:36:22,2024-11-18T11:33:22,3.85,37.28,wallet
TRIP04281,USR0333,SC0174,Monterrey,2025-03-22T18:24:41,2025-03-22T19:28:41,9.57,118.49,debit_card
TRIP01723,USR0359,SC0145,Ciudad de Mexico,2025-06-27T07:59:30,2025-06-27T09:09:30,14.94,211.09,qr_code
TRIP01937,USR0256,SC0098,MTY,2024-06-24T19:12:13,2024-06-24T20:37:13,13.43,173.84,credit_card
TRIP03945,USR0003,SC0066,Monterrey,2024-10-05T18:00:39,2024-10-05T19:25:39,12.09,175.5,qr_code
TRIP01220,USR0253,SC0144,Guadalajara,2024-08-11T06:56:46,2024-08-11T08:05:46,6.28,$107.01,wallet
TRIP03823,USR0164,SC0144,Guadalajara,2025-04-11T12:03:33,2025-04-11T12:22:33,10.37,120.88,cash
TRIP03766,USR0389,SC0179,CDMX,2024-08-31T09:25:19,2024-08-31T10:07:19,10.69,127.9,cash
TRIP00675,USR0119,SC0078,Ciudad de Mexico,2024-05-07T16:09:04,2024-05-07T16:57:04,1.09,23.95,wallet
TRIP00237,USR0241,SC0177,CDMX,2025-05-03T18:51:18,2025-05-03T20:12:18,0.0,49.89,qr_code
TRIP02680,USR0218,SC0193,Ciudad de Mexico,2025-04-18T14:10:11,2025-04-18T15:20:11,7.74,78.43,cash
TRIP03270,USR0057,SC0165,GDL,2025-01-07T06:06:40,2025-01-07T07:20:40,13.53,207.46,credit_card
TRIP00434,USR0023,SC0018,Monterrey,2024-11-30T16:39:13,2024-11-30T17:53:13,3.87,$43.68,cash
TRIP03681,USR0161,SC0039,GDL,2024-03-06T07:01:24,2024-03-06T08:29:24,13.2,212.47,cash
TRIP01353,USR0298,SC0172,Monterrey,2024-11-21T07:20:21,2024-11-21T08:44:21,6.79,118.18,credit_card
TRIP02827,USR0008,SC0097,Guadalajara,2024-02-19T19:44:15,2024-02-19T20:32:15,6.29,97.22,credit_card
TRIP02686,USR0499,SC0077,Guadalajara,2024-01-01T08:40:29,2024-01-01T10:06:29,1.63,29.06,credit_card
TRIP01583,USR0393,SC0049,Monterrey,2025-04-23T08:45:58,2025-04-23T08:44:58,7.7,90.67,cash
TRIP00107,USR0255,SC0198,cdmx,2025-04-25T09:13:23,2025-04-25T09:58:23,3.71,42.38,qr_code
TRIP04912,USR0107,SC0150,cdmx,2025-01-22T08:20:19,2025-01-22T09:14:19,9.38,144.26,wallet
TRIP03867,USR0271,SC0052,cdmx,2025-04-30T07:15:02,2025-04-30T07:46:02,9.33,120.66,credit_card
TRIP01898,USR0098,SC0089,cdmx,2024-02-20T10:48:47,2024-02-20T12:09:47,14.15,182.08,qr_code
TRIP03243,USR0322,SC0093,MTY,2024-06-17T14:42:07,2024-06-17T15:39:07,12.41,111.97,wallet
TRIP02527,USR0357,SC0108,cdmx,2025-06-17T18:49:12,2025-06-17T19:09:12,3.56,39.48,cash
TRIP00809,USR0128,SC0185,CDMX,2024-03-14T07:13:17,2024-03-14T07:32:17,10.9,155.73,debit_card
TRIP03874,USR0391,SC0182,Monterrey,2024-08-02T17:11:15,2024-08-02T18:03:15,10.35,$165.90,qr_code
TRIP04769,USR0453,SC0135,Ciudad de Mexico,2025-01-17T18:24:25,2025-01-17T19:13:25,14.67,216.89,credit_card
TRIP00569,USR0028,SC0107,Ciudad de Mexico,2025-05-12T08:08:53,2025-05-12T09:19:53,3.56,55.01,debit_card
TRIP04126,USR0032,SC0123,MTY,2024-03-23T18:04:26,2024-03-23T18:58:26,14.46,149.02,cash
TRIP02249,USR0164,SC0122,MTY,2025-05-02T09:40:01,2025-05-02T10:52:01,12.71,133.37,cash
TRIP01560,USR0176,SC0113,Monterrey,2024-04-14T19:15:29,2024-04-14T20:34:29,8.73,129.0,debit_card
TRIP03575,USR0334,SC0161,cdmx,2025-05-13T16:36:06,2025-05-13T17:37:06,14.68,125.69,qr_code
TRIP04351,USR0238,SC0147,MTY,2024-11-26T20:59:34,2024-11-26T22:16:34,9.17,138.16,debit_card
TRIP01101,USR0044,SC0169,CDMX,2024-12-03T18:51:19,2024-12-03T19:15:19,4.27,64.68,cash
TRIP00681,USR0413,SC0059,Ciudad de Mexico,2024-11-20T07:46:05,2024-11-20T09:12:05,9.77,137.93,wallet
TRIP02693,USR0150,SC0086,Ciudad de Mexico,2024-05-16T21:30:51,2024-05-16T21:55:51,9.3,147.14,debit_card
TRIP02990,USR0105,SC0016,MTY,2024-01-11T07:10:42,2024-01-11T08:26:42,11.88,159.17,credit_card
TRIP03421,USR0129,SC0058,MTY,2024-05-23T03:23:17,2024-05-23T04:08:17,1.76,31.54,wallet
TRIP01387,USR0050,SC0047,cdmx,2024-04-14T09:14:07,2024-04-14T10:35:07,6.61,105.16,cash
TRIP02299,USR0276,SC0023,Ciudad de Mexico,2024-09-03T00:07:20,2024-09-03T01:34:20,9.23,139.23,credit_card
TRIP01683,USR0409,SC0031,GDL,2024-01-31T01:27:27,2024-01-31T02:55:27,11.63,137.74,wallet
TRIP00637,USR0124,SC0125,Ciudad de Mexico,2025-05-27T18:53:21,2025-05-27T19:18:21,1.51,35.22,qr_code
TRIP00525,USR0338,SC0157,CDMX,2024-02-02T10:22:30,2024-02-02T11:45:30,0.0,61.74,credit_card
TRIP00499,USR0424,SC0039,GDL,2024-04-30T17:24:46,2024-04-30T17:32:46,1.28,24.91,qr_code
TRIP01658,USR0337,SC0012,Monterrey,2024-11-28T16:01:50,2024-11-28T17:20:50,10.88,141.82,cash
