log_id,scooter_id,maintenance_date,issue_type,cost_usd,technician_id
LOG01080,SC0058,2025-06-05T11:22:32,tire_puncture,279.31,TECH07
LOG01081,SC0080,2024-05-20T15:38:06,display_fault,739.22,TECH10
LOG01082,SC0268,2025-05-25T07:08:11,motor_issue,594.82,TECH01
LOG01083,SC0082,2024-04-11T07:03:48,software_update,606.74,TECH18
LOG01084,SC0069,2024-03-14T13:09:55,tire_puncture,262.98,TECH08
LOG01085,SC0081,2024-10-13T20:53:58,motor_issue,720.12,TECH04
LOG01086,SC0148,2025-02-25T17:34:05,throttle_repair,346.6,TECH06
LOG01087,SC0159,2024-10-19T02:29:48,brake_repair,683.04,TECH13
LOG01088,SC0114,2024-01-14T18:18:08,motor_issue,588.12,TECH20
LOG01089,SC0107,2025-02-11T13:54:22,throttle_repair,508.64,TECH18
LOG01090,SC0177,2024-04-08T08:34:29,battery_replacement,302.11,TECH06
LOG01091,SC0113,2024-07-07T08:19:28,software_update,61.78,TECH09
LOG01092,SC0029,2025-03-05T13:34:21,software_update,51.41,TECH09
LOG01093,SC0032,2025-03-18T19:35:23,frame_damage,162.47,TECH01
LOG01094,SC0053,2025-07-14T00:00:00,tire_puncture,402.78,TECH20
LOG01095,SC0068,2025-10-10T00:00:00,tire_puncture,131.27,TECH09
LOG01096,SC0193,2025-02-26T07:34:59,tire_puncture,657.46,TECH06
LOG01097,SC0109,2025-04-10T11:18:45,throttle_repair,734.19,TECH05
LOG01098,SC0088,2024-10-29T15:12:47,throttle_repair,158.29,TECH06
LOG01099,SC0174,2024-09-09T10:12:59,tire_puncture,710.02,TECH04
LOG01100,SC0108,2025-03-15T06:55:28,software_update,138.7,TECH15
LOG01101,SC0011,2024-08-07T20:14:59,brake_repair,-68.5,TECH04
LOG01102,SC0084,2024-01-26T07:28:17,frame_damage,795.13,TECH02
LOG01103,SC0170,2024-11-09T17:24:27,battery_replacement,579.13,TECH03
LOG01104,SC0006,2024-04-30T12:17:05,general_service,80.38,TECH12
LOG01105,SC0013,2024-08-25T14:51:21,brake_repair,439.63,TECH20
LOG01106,SC0080,2025-03-03T17:24:28,tire_puncture,410.98,TECH02
LOG01107,SC0198,2025-06-14T05:24:05,frame_damage,285.43,TECH04
LOG01108,SC0122,2024-12-20T08:00:17,motor_issue,273.22,TECH18
LOG01109,SC0128,2024-01-25T17:53:44,battery_replacement,663.53,TECH18
LOG01110,SC0164,2024-12-09T06:03:12,battery_replacement,195.51,TECH10
LOG01111,SC0180,2024-09-21T08:50:54,frame_damage,620.39,TECH06
LOG01112,SC0108,2024-12-01T13:22:13,battery_replacement,648.43,TECH17
LOG01113,SC0101,2024-09-12T09:10:55,brake_repair,471.38,TECH17
LOG01114,SC0116,2025-03-21T07:17:02,motor_issue,469.81,TECH13
LOG01115,SC0087,2024-06-11T17:56:55,display_fault,142.35,TECH03
LOG01116,SC0032,2024-10-31T18:59:55,battery_replacement,544.92,TECH02
LOG01117,SC0016,2025-05-05T06:50:06,tire_puncture,250.47,TECH09
LOG01118,SC0198,2024-03-18T08:12:13,motor_issue,729.2,TECH10
LOG01119,SC0012,2025-05-06T18:12:51,tire_puncture,751.83,TECH17
LOG01120,SC0042,2025-03-03T06:00:37,frame_damage,759.11,TECH20
LOG01121,SC0007,2024-05-20T13:15:16,display_fault,466.56,TECH01
LOG01122,SC0084,2025-04-23T18:46:47,display_fault,69.19,TECH13
LOG01123,SC0077,2024-03-22T00:37:51,general_service,605.43,TECH13
LOG01124,SC0175,2024-02-11T07:17:22,brake_repair,151.52,TECH06
LOG01125,SC0059,2025-02-07T08:35:35,brake_repair,756.59,TECH06
LOG01126,SC0097,2024-03-03T09:23:51,battery_replacement,505.42,TECH17
LOG01127,SC0142,2025-04-01T09:53:35,general_service,727.8,TECH09
LOG01128,SC0123,2025-06-19T19:33:03,frame_damage,663.78,TECH14
LOG01129,SC0059,2024-11-18T23:25:38,throttle_repair,-624.14,TECH06
LOG01130,SC0086,2024-08-08T08:23:36,battery_replacement,512.59,TECH13
LOG01131,SC0194,2024-07-24T07:56:00,brake_repair,68.24,TECH05
LOG01132,SC0097,2025-05-29T10:49:31,general_service,313.62,TECH08
LOG01133,SC0006,2024-07-17T21:18:48,brake_repair,581.46,TECH09
LOG01134,SC0101,2024-04-17T21:15:18,frame_damage,278.55,TECH03
LOG01135,SC0065,2024-09-23T13:31:25,motor_issue,592.45,TECH03
LOG01136,SC0179,2024-01-13T11:00:21,frame_damage,76.94,TECH20
LOG01137,SC0063,2024-07-08T19:56:21,frame_damage,389.95,TECH12
LOG01138,SC0145,2024-10-28T00:50:19,display_fault,536.53,TECH16
LOG01139,SC0168,2025-06-13T15:58:14,brake_repair,87.54,TECH20
LOG01140,SC0021,2024-04-10T19:16:43,frame_damage,224.95,TECH05
LOG01141,SC0134,2025-06-24T09:57:14,general_service,70.64,TECH08
LOG01142,SC0058,2024-10-17T09:13:47,motor_issue,737.03,TECH10
LOG01143,SC0041,2025-06-02T17:43:01,software_update,-137.96,TECH08
LOG01144,SC0116,2025-03-27T08:52:07,brake_repair,388.55,TECH10
LOG01145,SC0147,2024-02-05T06:19:26,tire_puncture,124.05,TECH13
LOG01146,SC0142,2025-02-14T17:44:54,tire_puncture,244.1,TECH13
LOG01147,SC0171,2024-12-18T19:16:18,tire_puncture,-732.5,TECH17
LOG01148,SC0091,2024-02-22T09:44:41,tire_puncture,398.79,TECH08
LOG01149,SC0148,2025-01-28T18:52:19,brake_repair,567.85,TECH20
LOG01150,SC0139,2024-11-02T16:02:38,frame_damage,539.93,TECH05
LOG01151,SC0088,2025-04-01T17:54:20,motor_issue,779.78,TECH10
LOG01152,SC0071,2024-05-27T11:40:02,battery_replacement,621.64,TECH05
LOG01153,SC0251,2025-06-22T07:23:13,software_update,252.73,TECH09
LOG01154,SC0073,2025-05-31T09:03:55,general_service,674.77,TECH17
LOG01155,SC0120,2024-05-06T20:45:40,throttle_repair,642.31,TECH09
LOG01156,SC0278,2025-05-02T17:10:56,software_update,753.67,TECH03
LOG01157,SC0042,2024-07-13T10:57:00,tire_puncture,353.69,TECH11
LOG01158,SC0101,2024-10-22T17:38:45,battery_replacement,-617.8,TECH09
LOG01159,SC0127,2024-03-05T22:44:24,frame_damage,662.94,TECH15
LOG01160,SC0122,2024-09-16T17:52:28,software_update,739.46,TECH20
LOG01161,SC0130,2025-04-08T12:12:14,general_service,227.86,TECH19
LOG01162,SC0156,2024-10-28T17:24:23,brake_repair,487.91,TECH03
LOG01163,SC0077,2024-01-24T19:19:06,general_service,626.34,TECH16
LOG01164,SC0137,2025-06-13T07:35:18,throttle_repair,696.19,TECH11
LOG01165,SC0196,2024-04-11T07:05:50,battery_replacement,201.69,TECH18
LOG01166,SC0115,2024-09-10T01:36:17,frame_damage,369.75,TECH06
LOG01167,SC0259,2025-11-14T00:00:00,brake_repair,661.92,TECH11
LOG01168,SC0001,2024-10-28T00:29:45,brake_repair,619.27,TECH05
LOG01169,SC0118,2024-03-29T12:20:04,display_fault,361.51,TECH02
LOG01170,SC0105,2024-12-24T10:56:23,software_update,314.45,TECH16
LOG01171,SC0064,2025-02-01T14:04:32,display_fault,632.43,TECH15
LOG01172,SC0010,2024-01-28T09:37:16,throttle_repair,666.96,TECH19
LOG01173,SC0193,2025-03-27T09:34:33,display_fault,732.49,TECH01
LOG01174,SC0129,2024-05-07T14:30:41,battery_replacement,340.62,TECH15
LOG01175,SC0129,2025-05-20T18:41:42,frame_damage,52.18,TECH18
LOG01176,SC0119,2024-04-03T07:00:39,display_fault,547.7,TECH12
LOG01177,SC0175,2024-03-10T19:54:25,software_update,508.11,TECH13
LOG01178,SC0170,2024-05-02T08:38:03,throttle_repair,759.27,TECH02
LOG01179,SC0072,2025-02-05T22:43:33,frame_damage,170.44,TECH02
LOG01180,SC0159,2025-02-08T18:25:29,motor_issue,167.0,TECH16
LOG01181,SC0192,2024-10-08T19:08:30,brake_repair,156.36,TECH12
LOG01182,SC0131,2024-01-04T17:12:41,general_service,359.45,TECH17
LOG01183,SC0173,2025-02-22T14:20:28,motor_issue,585.88,TECH12
LOG01184,SC0009,2024-06-23T05:01:01,throttle_repair,545.99,TECH09
LOG01185,SC0199,2024-12-05T08:24:12,display_fault,318.82,TECH08
LOG01186,SC0104,2024-10-29T20:17:33,display_fault,780.24,TECH08
LOG01187,SC0021,2025-04-10T18:44:45,software_update,658.83,TECH16
LOG01188,SC0014,2024-06-25T17:36:42,display_fault,467.21,TECH07
LOG01189,SC0093,2024-12-31T16:56:43,throttle_repair,516.01,TECH15
LOG01190,SC0088,2024-03-13T09:59:45,general_service,628.68,TECH02
LOG01191,SC0003,2025-04-03T13:04:38,motor_issue,636.09,TECH07
LOG01192,SC0017,2024-08-31T14:18:59,motor_issue,463.89,TECH17
LOG01193,SC0144,2024-11-22T12:34:21,software_update,600.01,TECH08
LOG01194,SC0069,2024-10-26T06:54:27,display_fault,775.08,TECH05
LOG01195,SC0119,2025-05-15T08:48:34,tire_puncture,99.82,TECH01
LOG01196,SC0128,2025-01-06T08:08:18,brake_repair,697.66,TECH08
LOG01197,SC0137,2024-08-05T14:49:21,brake_repair,144.82,TECH08
LOG01198,SC0200,2024-12-06T17:56:55,battery_replacement,292.85,TECH11
LOG01199,SC0270,2025-05-09T19:19:45,general_service,91.13,TECH06
LOG01200,SC0133,2024-09-07T09:07:18,battery_replacement,773.68,TECH05
LOG01201,SC0068,2025-05-09T18:57:13,frame_damage,364.77,TECH20
LOG01202,SC0033,2025-03-17T08:15:57,general_service,69.98,TECH15
LOG01203,SC0107,2025-04-01T16:59:58,battery_replacement,168.43,TECH03
LOG01204,SC0121,2025-04-28T19:17:14,brake_repair,750.29,TECH06
LOG01205,SC0041,2024-11-22T10:32:48,general_service,65.35,TECH06
LOG01206,SC0021,2024-10-17T16:17:07,general_service,190.76,TECH08
LOG01207,SC0035,2024-04-22T18:50:20,motor_issue,234.51,TECH07
LOG01208,SC0149,2025-05-13T11:11:21,brake_repair,781.28,TECH17
LOG01209,SC0257,2024-03-03T09:48:38,software_update,585.23,TECH17
LOG01210,SC0174,2024-07-28T11:00:10,display_fault,695.78,TECH17
LOG01211,SC0023,2024-03-07T13:44:51,display_fault,346.1,TECH07
LOG01212,SC0097,2024-08-03T18:28:19,display_fault,71.83,TECH06
LOG01213,SC0128,2024-07-01T18:26:04,display_fault,124.0,TECH15
LOG01214,SC0157,2024-01-30T17:16:28,motor_issue,485.56,TECH11
LOG01215,SC0178,2024-10-09T14:11:40,software_update,511.49,TECH07
LOG01216,SC0071,2024-10-25T08:23:00,frame_damage,361.65,TECH17
LOG01217,SC0144,2024-02-24T08:09:27,software_update,317.76,TECH16
LOG01218,SC0104,2024-01-10T23:46:59,general_service,374.32,TECH15
LOG01219,SC0051,2024-07-22T08:06:45,display_fault,217.12,TECH03
LOG01220,SC0069,2025-06-23T07:27:32,throttle_repair,350.83,TECH12
LOG01221,SC0158,2025-05-09T06:38:24,display_fault,99.58,TECH12
LOG01222,SC0266,2024-06-11T10:33:33,battery_replacement,512.16,TECH13
LOG01223,SC0039,2024-06-01T12:13:25,general_service,113.34,TECH10
LOG01224,SC0109,2024-05-30T22:48:34,frame_damage,443.82,TECH15
LOG01225,SC0198,2024-08-25T17:09:47,software_update,578.55,TECH14
LOG01226,SC0123,2024-03-26T19:01:46,battery_replacement,621.5,TECH18
LOG01227,SC0053,2025-06-22T08:20:28,throttle_repair,547.27,TECH02
LOG01228,SC0049,2025-05-14T19:18:01,motor_issue,481.38,TECH18
LOG01229,SC0002,2024-03-28T06:02:31,general_service,728.08,TECH03
LOG01230,SC0006,2024-02-27T07:55:59,motor_issue,689.07,TECH09
LOG01231,SC0287,2024-04-29T13:20:39,general_service,702.28,TECH12
LOG01232,SC0072,2025-06-21T18:16:30,general_service,764.9,TECH09
LOG01233,SC0052,2024-10-08T18:10:59,brake_repair,87.44,TECH09
LOG01234,SC0035,2024-04-15T18:13:27,brake_repair,259.9,TECH12
LOG01235,SC0170,2024-06-26T07:20:57,battery_replacement,639.63,TECH17
LOG01236,SC0118,2025-06-11T06:18:14,display_fault,-596.34,TECH16
LOG01237,SC0172,2025-06-02T07:57:32,software_update,251.93,TECH11
LOG01238,SC0178,2024-04-23T18:04:20,general_service,485.58,TECH17
LOG01239,SC0071,2024-08-30T19:24:11,motor_issue,642.02,TECH10
LOG01240,SC0260,2024-09-03T08:21:00,brake_repair,610.74,TECH16
LOG01241,SC0142,2025-03-31T08:51:06,brake_repair,255.78,TECH12
LOG01242,SC0138,2024-07-31T07:36:59,display_fault,335.27,TECH06
LOG01243,SC0154,2024-06-10T19:14:12,software_update,568.24,TECH15
LOG01244,SC0176,2025-02-10T19:15:51,tire_puncture,358.49,TECH13
LOG01245,SC0086,2024-06-22T08:03:00,motor_issue,458.14,TECH03
LOG01246,SC0034,2025-04-24T13:05:49,general_service,622.48,TECH08
LOG01247,SC0039,2025-04-23T13:48:18,throttle_repair,579.86,TECH12
LOG01248,SC0274,2024-01-16T18:40:43,battery_replacement,598.26,TECH13
LOG01249,SC0167,2024-02-04T11:09:26,throttle_repair,787.79,TECH13
LOG01250,SC0064,2025-10-20T00:00:00,general_service,275.39,TECH17
LOG01251,SC0039,2024-06-21T08:14:16,software_update,431.9,TECH18
LOG01252,SC0028,2024-12-26T07:25:30,throttle_repair,394.28,TECH04
LOG01253,SC0050,2024-11-30T08:10:05,general_service,173.41,TECH03
LOG01254,SC0139,2025-01-13T06:27:43,frame_damage,566.71,TECH09
LOG01255,SC0115,2024-05-09T11:32:23,frame_damage,133.25,TECH10
LOG01256,SC0172,2024-05-02T16:52:50,battery_replacement,135.28,TECH09
LOG01257,SC0128,2024-07-22T17:03:57,motor_issue,295.84,TECH08
LOG01258,SC0078,2024-03-15T06:02:55,software_update,451.05,TECH03
LOG01259,SC0085,2024-10-29T17:04:56,tire_puncture,614.88,TECH11
LOG01260,SC0015,2025-01-28T07:10:15,brake_repair,426.63,TECH12
LOG01261,SC0045,2025-02-25T18:39:54,general_service,635.93,TECH11
LOG01262,SC0140,2024-04-04T22:22:48,tire_puncture,70.84,TECH02
LOG01263,SC0019,2025-03-06T08:27:45,display_fault,504.7,TECH15
LOG01264,SC0162,2024-09-19T10:48:24,brake_repair,135.73,TECH07
LOG01265,SC0078,2025-02-18T08:08:36,display_fault,187.21,TECH19
LOG01266,SC0019,2025-03-18T07:40:32,battery_replacement,778.28,TECH06
LOG01267,SC0141,2025-05-25T08:20:09,display_fault,587.27,TECH14
LOG01268,SC0112,2024-09-23T21:47:40,battery_replacement,565.61,TECH08
LOG01269,SC0171,2024-08-25T14:27:42,battery_replacement,527.79,TECH15
LOG01270,SC0162,2025-05-10T11:49:21,motor_issue,-455.52,TECH08
LOG01271,SC0103,2024-10-08T17:27:40,brake_repair,522.54,TECH11
LOG01272,SC0064,2024-12-08T09:32:43,brake_repair,426.3,TECH15
LOG01273,SC0045,2024-06-25T10:30:44,software_update,719.18,TECH10
LOG01274,SC0120,2024-06-26T14:38:40,battery_replacement,353.33,TECH16
LOG01275,SC0147,2024-08-27T11:11:21,general_service,59.16,TECH13
LOG01276,SC0166,2025-04-02T16:48:39,battery_replacement,425.86,TECH08
LOG01277,SC0129,2024-05-09T12:58:27,brake_repair,252.7,TECH12
LOG01278,SC0279,2024-06-03T08:45:39,brake_repair,705.52,TECH01
LOG01279,SC0140,2025-06-18T08:56:56,display_fault,302.84,TECH16
LOG01280,SC0143,2024-09-20T19:47:37,frame_damage,483.87,TECH18
LOG01281,SC0131,2025-04-09T19:27:55,software_update,329.63,TECH14
LOG01282,SC0056,2025-05-19T07:52:13,battery_replacement,786.28,TECH06
LOG01283,SC0123,2025-11-27T00:00:00,throttle_repair,738.45,TECH10
LOG01284,SC0092,2024-04-21T07:25:32,general_service,495.24,TECH07
LOG01285,SC0251,2025-04-09T08:09:38,display_fault,258.22,TECH20
LOG01286,SC0181,2024-10-08T19:46:24,throttle_repair,310.89,TECH08
LOG01287,SC0005,2024-03-26T17:47:30,battery_replacement,385.96,TECH15
LOG01288,SC0160,2024-10-02T19:10:57,tire_puncture,663.68,TECH19
LOG01289,SC0197,2024-11-18T06:44:39,motor_issue,-756.96,TECH18
LOG01290,SC0069,2024-03-11T17:18:47,motor_issue,736.56,TECH15
LOG01291,SC0035,2025-05-06T13:17:15,throttle_repair,82.63,TECH10
LOG01292,SC0197,2024-07-26T19:21:45,display_fault,669.94,TECH07
LOG01293,SC0102,2024-11-11T16:21:38,display_fault,377.59,TECH10
LOG01294,SC0168,2024-01-12T00:47:02,general_service,716.67,TECH11
LOG01295,SC0109,2025-02-25T08:35:29,frame_damage,418.01,TECH10
LOG01296,SC0036,2024-06-03T18:50:34,display_fault,757.4,TECH18
LOG01297,SC0022,2024-11-17T14:29:28,throttle_repair,234.66,TECH04
LOG01298,SC0033,2024-05-22T18:33:14,display_fault,752.18,TECH09
LOG01299,SC0281,2024-09-17T18:44:58,motor_issue,269.02,TECH02
LOG01300,SC0013,2025-03-22T07:55:07,motor_issue,349.9,TECH05
LOG01301,SC0128,2025-05-26T13:46:14,general_service,-339.7,TECH16
LOG01302,SC0177,2024-04-05T22:51:58,throttle_repair,654.01,TECH15
LOG01303,SC0154,2025-01-29T19:46:01,throttle_repair,349.81,TECH12
LOG01304,SC0094,2025-08-28T00:00:00,display_fault,628.23,TECH19
LOG01305,SC0031,2024-03-29T06:23:53,throttle_repair,255.1,TECH15
LOG01306,SC0039,2025-04-08T10:07:44,brake_repair,531.46,TECH19
LOG01307,SC0163,2024-04-22T17:07:57,display_fault,278.68,TECH11
LOG01308,SC0059,2024-05-12T22:08:09,brake_repair,131.61,TECH15
LOG01309,SC0030,2024-11-07T19:06:58,throttle_repair,163.03,TECH05
LOG01310,SC0288,2024-04-02T12:18:11,display_fault,467.42,TECH17
LOG01311,SC0111,2025-05-18T08:07:14,brake_repair,518.22,TECH03
LOG01312,SC0095,2025-01-24T11:51:29,frame_damage,57.93,TECH03
LOG01313,SC0129,2025-02-10T13:58:53,frame_damage,567.62,TECH19
LOG01314,SC0047,2024-01-31T07:09:39,tire_puncture,470.41,TECH10
LOG01315,SC0178,2024-10-28T11:57:21,battery_replacement,747.25,TECH09
LOG01316,SC0132,2025-01-05T12:48:48,display_fault,714.61,TECH09
LOG01317,SC0198,2025-03-31T15:06:43,software_update,395.74,TECH09
LOG01318,SC0018,2024-01-02T12:02:50,motor_issue,234.09,TECH02
LOG01319,SC0127,2024-11-11T19:58:25,throttle_repair,330.27,TECH07
LOG01320,SC0109,2025-02-26T07:14:40,tire_puncture,761.53,TECH04
LOG01321,SC0257,2025-04-16T18:46:29,software_update,483.29,TECH10
LOG01322,SC0165,2024-05-26T16:15:52,motor_issue,750.1,TECH06
LOG01323,SC0144,2025-12-19T00:00:00,software_update,163.66,TECH05
LOG01324,SC0051,2024-05-30T16:19:52,motor_issue,614.24,TECH15
LOG01325,SC0097,2025-05-15T07:41:45,tire_puncture,409.67,TECH07
LOG01326,SC0187,2024-04-17T18:34:31,frame_damage,614.69,TECH20
LOG01327,SC0196,2024-03-08T13:58:49,display_fault,288.44,TECH08
LOG01328,SC0096,2024-05-06T17:18:27,battery_replacement,211.14,TECH19
LOG01329,SC0043,2024-03-04T11:32:49,frame_damage,796.13,TECH03
LOG01330,SC0004,2024-09-08T08:33:49,general_service,245.97,TECH09
LOG01331,SC0012,2025-06-29T07:58:10,throttle_repair,559.65,TECH06
LOG01332,SC0161,2024-04-25T19:12:58,display_fault,575.47,TECH10
LOG01333,SC0062,2024-12-27T20:06:17,throttle_repair,-436.68,TECH20
LOG01334,SC0263,2024-09-25T19:28:58,display_fault,175.8,TECH18
LOG01335,SC0148,2024-01-02T20:06:18,software_update,714.92,TECH03
LOG01336,SC0132,2025-06-30T16:43:34,battery_replacement,748.41,TECH10
LOG01337,SC0156,2024-09-05T19:34:33,software_update,298.72,TECH07
LOG01338,SC0030,2024-02-25T09:46:08,battery_replacement,495.85,TECH07
LOG01339,SC0058,2024-07-03T08:50:05,motor_issue,616.43,TECH19
LOG01340,SC0093,2025-02-27T08:20:03,software_update,439.03,TECH08
LOG01341,SC0186,2025-04-07T06:08:05,tire_puncture,174.77,TECH19
LOG01342,SC0181,2025-05-20T09:58:40,software_update,166.23,TECH17
LOG01343,SC0143,2024-12-19T11:28:51,display_fault,350.69,TECH03
LOG01344,SC0053,2024-07-17T17:33:01,software_update,189.51,TECH09
LOG01345,SC0052,2024-02-14T08:20:05,tire_puncture,275.92,TECH05
LOG01346,SC0150,2024-05-04T17:08:01,battery_replacement,411.32,TECH16
LOG01347,SC0130,2025-05-05T19:17:26,software_update,153.08,TECH13
LOG01348,SC0062,2024-05-10T14:28:17,tire_puncture,91.23,TECH09
LOG01349,SC0106,2024-05-30T07:52:11,display_fault,247.38,TECH18
LOG01350,SC0129,2024-08-29T15:50:03,tire_puncture,59.96,TECH14
LOG01351,SC0182,2024-03-20T08:18:47,software_update,517.37,TECH03
LOG01352,SC0034,2024-07-17T07:13:26,display_fault,457.32,TECH11
LOG01353,SC0165,2024-04-14T09:15:22,frame_damage,542.61,TECH03
LOG01354,SC0045,2025-01-08T18:17:20,battery_replacement,206.27,TECH10
LOG01355,SC0039,2025-01-19T11:00:36,brake_repair,647.23,TECH06
LOG01356,SC0139,2024-10-07T08:31:14,software_update,154.59,TECH03
LOG01357,SC0032,2025-06-22T19:43:27,display_fault,-645.27,TECH08
LOG01358,SC0182,2024-11-09T09:08:59,frame_damage,741.56,TECH03
LOG01359,SC0044,2024-04-12T07:50:50,brake_repair,227.01,TECH07
LOG01360,SC0266,2024-05-09T18:07:58,frame_damage,589.11,TECH18
LOG01361,SC0113,2024-11-29T08:28:29,brake_repair,98.77,TECH13
LOG01362,SC0010,2024-10-13T14:26:47,software_update,161.47,TECH01
LOG01363,SC0021,2024-02-09T08:25:54,throttle_repair,717.46,TECH02
LOG01364,SC0017,2024-08-20T09:50:11,software_update,429.66,TECH02
LOG01365,SC0169,2024-06-21T15:37:37,general_service,109.4,TECH19
LOG01366,SC0199,2024-05-08T13:07:04,display_fault,101.5,TECH17
LOG01367,SC0069,2025-02-15T18:57:04,brake_repair,276.53,TECH08
LOG01368,SC0058,2024-10-10T20:41:39,general_service,771.05,TECH20
LOG01369,SC0198,2025-02-06T17:33:04,motor_issue,189.95,TECH07
LOG01370,SC0058,2024-08-12T19:02:32,brake_repair,149.91,TECH19
LOG01371,SC0130,2024-04-25T19:42:53,general_service,340.05,TECH03
LOG01372,SC0125,2024-04-13T14:58:24,brake_repair,135.4,TECH03
LOG01373,SC0183,2024-12-24T18:23:35,software_update,732.9,TECH18
LOG01374,SC0092,2024-06-13T00:58:24,throttle_repair,325.29,TECH05
LOG01375,SC0157,2025-04-27T14:07:15,tire_puncture,140.88,TECH20
LOG01376,SC0111,2025-05-23T04:33:05,software_update,734.82,TECH17
LOG01377,SC0151,2024-07-22T21:48:33,frame_damage,106.56,TECH07
LOG01378,SC0087,2025-01-16T13:19:24,motor_issue,361.8,TECH14
LOG01379,SC0181,2024-09-10T21:16:54,motor_issue,279.11,TECH12
LOG01380,SC0093,2024-12-14T17:17:48,frame_damage,74.6,TECH17
LOG01381,SC0079,2024-02-08T07:21:46,brake_repair,668.74,TECH02
LOG01382,SC0015,2024-07-10T18:47:57,software_update,760.21,TECH19
LOG01383,SC0183,2024-04-14T11:18:10,frame_damage,670.76,TECH06
LOG01384,SC0076,2024-05-24T13:40:43,throttle_repair,254.81,TECH01
LOG01385,SC0190,2024-03-30T21:56:27,frame_damage,-440.69,TECH15
LOG01386,SC0195,2024-03-07T11:44:12,frame_damage,-666.45,TECH01
LOG01387,SC0074,2025-02-15T17:55:32,general_service,-559.25,TECH12
LOG01388,SC0117,2025-03-14T15:36:43,frame_damage,366.57,TECH15
LOG01389,SC0185,2024-11-05T16:32:39,tire_puncture,493.35,TECH10
LOG01390,SC0014,2024-03-15T10:51:50,battery_replacement,469.09,TECH06
LOG01391,SC0103,2024-04-19T06:31:25,brake_repair,687.32,TECH07
LOG01392,SC0039,2025-04-11T20:13:31,software_update,300.79,TECH14
LOG01393,SC0260,2024-10-22T19:23:33,throttle_repair,683.07,TECH06
LOG01394,SC0077,2024-12-26T16:46:23,tire_puncture,656.11,TECH01
LOG01395,SC0107,2024-08-28T16:25:12,general_service,525.29,TECH03
LOG01396,SC0106,2024-04-30T09:00:30,battery_replacement,-264.28,TECH11
LOG01397,SC0177,2024-03-22T17:32:51,software_update,154.25,TECH01
LOG01398,SC0176,2024-06-17T05:34:46,throttle_repair,303.23,TECH02
LOG01399,SC0096,2024-02-21T17:48:02,tire_puncture,125.71,TECH05
LOG01400,SC0200,2024-06-26T20:23:59,frame_damage,110.87,TECH12
LOG01401,SC0024,2025-03-25T19:26:01,battery_replacement,746.52,TECH12
LOG01402,SC0100,2024-08-20T09:33:03,display_fault,253.79,TECH03
LOG01403,SC0021,2024-06-13T05:45:18,tire_puncture,696.6,TECH08
LOG01404,SC0291,2024-06-06T12:28:36,brake_repair,102.12,TECH03
LOG01405,SC0179,2024-07-05T08:06:02,display_fault,471.71,TECH17
LOG01406,SC0095,2024-06-24T22:47:15,display_fault,409.1,TECH09
LOG01407,SC0016,2025-08-05T00:00:00,tire_puncture,78.79,TECH14
LOG01408,SC0193,2024-04-28T11:36:54,motor_issue,162.55,TECH05
LOG01409,SC0022,2024-05-08T07:15:43,brake_repair,316.91,TECH07
LOG01410,SC0154,2024-03-14T17:16:05,display_fault,667.5,TECH05
LOG01411,SC0196,2024-06-25T07:49:12,brake_repair,87.58,TECH06
LOG01412,SC0056,2024-03-31T10:43:19,brake_repair,797.12,TECH06
LOG01413,SC0166,2024-09-03T16:35:05,throttle_repair,541.1,TECH02
LOG01414,SC0023,2024-10-10T14:27:44,display_fault,623.99,TECH15
LOG01415,SC0158,2025-04-21T22:47:09,brake_repair,402.5,TECH01
LOG01416,SC0138,2024-03-22T08:59:25,tire_puncture,457.4,TECH12
LOG01417,SC0262,2025-01-17T17:52:39,throttle_repair,634.71,TECH16
LOG01418,SC0171,2024-03-12T12:56:00,general_service,411.04,TECH03
LOG01419,SC0034,2025-07-09T00:00:00,battery_replacement,699.27,TECH02
LOG01420,SC0001,2025-06-24T12:15:13,software_update,-327.13,TECH17
LOG01421,SC0175,2024-05-15T14:16:39,display_fault,502.82,TECH13
LOG01422,SC0029,2025-04-02T18:12:26,motor_issue,729.7,TECH04
LOG01423,SC0074,2024-08-23T16:25:24,display_fault,348.83,TECH14
LOG01424,SC0199,2024-05-24T19:58:43,general_service,755.31,TECH16
LOG01425,SC0103,2024-01-26T18:43:56,frame_damage,264.79,TECH15
LOG01426,SC0129,2024-06-07T17:24:09,throttle_repair,423.13,TECH18
LOG01427,SC0041,2025-05-06T11:19:09,tire_puncture,457.24,TECH18
LOG01428,SC0096,2024-04-03T07:08:36,brake_repair,254.43,TECH09
LOG01429,SC0060,2024-08-19T13:34:22,motor_issue,194.2,TECH09
LOG01430,SC0001,2024-02-11T15:04:01,frame_damage,250.82,TECH19
LOG01431,SC0019,2025-05-03T19:27:12,tire_puncture,674.56,TECH11
LOG01432,SC0021,2024-01-03T08:37:56,tire_puncture,178.45,TECH01
LOG01433,SC0172,2024-09-18T17:24:39,battery_replacement,315.49,TECH01
LOG01434,SC0028,2024-09-16T11:24:31,general_service,185.04,TECH15
LOG01435,SC0146,2024-09-20T06:57:18,battery_replacement,242.09,TECH16
LOG01436,SC0043,2024-10-17T13:44:13,frame_damage,167.2,TECH06
LOG01437,SC0042,2024-01-06T12:56:02,frame_damage,671.07,TECH09
LOG01438,SC0196,2025-06-23T17:54:10,tire_puncture,537.14,TECH20
LOG01439,SC0167,2025-07-17T00:00:00,brake_repair,50.06,TECH08
